RECRUITER_CODE,smiles_atom_index,smile_atom
LR00517,15,C
LR00517,16,C
LR00517,17,O
LR00517,18,C
LR00517,19,N
LR00517,20,C
LR00517,21,O
LR00517,22,C
LR00517,23,N
LR00517,24,C
LR00517,25,O
LR00517,26,C
LR00517,27,F
LR00517,28,C
LR00517,29,C
LR00517,30,C
LR00517,31,C
LR00517,32,C
LR00517,33,C
LR00517,34,C
LR00517,35,C
LR00518,0,C
LR00518,1,C
LR00518,2,O
LR00518,3,N
LR00518,4,C
LR00518,5,C
LR00518,6,C
LR00518,7,O
LR00518,8,N
LR00518,9,C
LR00518,10,C
LR00518,11,O
LR00518,12,C
LR00518,13,C
LR00518,14,C
LR00518,15,O
LR00518,16,N
LR00518,17,C
LR00518,18,C
LR00518,19,C
LR00518,20,C
LR00518,21,C
LR00518,22,C
LR00518,23,S
LR00518,24,C
LR00518,25,N
LR00518,26,C
LR00518,27,C
LR00518,28,C
LR00518,29,C
LR00519,0,C
LR00519,1,C
LR00519,2,N
LR00519,3,C
LR00519,4,S
LR00519,5,C
LR00519,6,C
LR00519,7,C
LR00519,8,C
LR00519,9,C
LR00519,10,C
LR00519,11,N
LR00519,12,C
LR00519,13,O
LR00519,14,C
LR00519,15,C
LR00519,16,C
LR00519,17,O
LR00519,18,C
LR00519,19,N
LR00519,20,C
LR00519,21,O
LR00519,22,C
LR00519,23,N
LR00519,24,C
LR00519,25,O
LR00519,26,C
LR00519,27,C
LR00519,28,C
LR00519,29,O
LR00519,30,C
LR00519,31,C
LR00519,32,C
LR00519,33,C
LR00519,34,C
LR00519,35,C
LR00519,36,C
LR00519,37,C
LR00520,0,C
LR00520,1,C
LR00520,2,O
LR00520,3,N
LR00520,4,C
LR00520,5,C
LR00520,6,O
LR00520,7,N
LR00520,8,C
LR00520,9,C
LR00520,10,O
LR00520,11,N
LR00520,12,C
LR00520,13,C
LR00520,14,O
LR00520,15,C
LR00520,16,C
LR00520,17,C
LR00520,18,O
LR00520,19,N
LR00520,20,C
LR00520,21,C
LR00520,22,C
LR00520,23,C
LR00520,24,C
LR00520,25,C
LR00520,26,S
LR00520,27,C
LR00520,28,N
LR00520,29,C
LR00520,30,C
LR00520,31,C
LR00520,32,C
LR00520,33,C
LR00520,34,C
LR00520,35,C
LR00520,36,C
LR00520,37,C
LR00520,38,C
LR00521,0,C
LR00521,1,C
LR00521,2,N
LR00521,3,C
LR00521,4,S
LR00521,5,C
LR00521,6,C
LR00521,7,C
LR00521,8,C
LR00521,9,C
LR00521,10,C
LR00521,11,N
LR00521,12,C
LR00521,13,O
LR00521,14,C
LR00521,15,C
LR00521,16,C
LR00521,17,O
LR00521,18,C
LR00521,19,N
LR00521,20,C
LR00521,21,O
LR00521,22,C
LR00521,23,N
LR00521,24,C
LR00521,25,O
LR00521,26,C
LR00521,27,C
LR00521,28,C
LR00521,29,C
LR00521,30,C
LR00521,31,C
LR00521,32,C
LR00521,33,C
LR00521,34,C
LR00521,35,C
LR00522,0,C
LR00522,1,C
LR00522,2,N
LR00522,3,C
LR00522,4,S
LR00522,5,C
LR00522,6,C
LR00522,7,C
LR00522,8,C
LR00522,9,C
LR00522,10,C
LR00522,11,N
LR00522,12,C
LR00522,13,O
LR00522,14,C
LR00522,15,C
LR00522,16,C
LR00522,17,O
LR00522,18,C
LR00522,19,N
LR00522,20,C
LR00522,21,O
LR00522,22,C
LR00522,23,N
LR00522,24,C
LR00522,25,O
LR00522,26,C
LR00522,27,C
LR00522,28,O
LR00522,29,C
LR00522,30,C
LR00522,31,C
LR00522,32,C
LR00522,33,C
LR00522,34,C
LR00522,35,C
LR00523,0,C
LR00523,1,C
LR00523,2,O
LR00523,3,N
LR00523,4,C
LR00523,5,C
LR00523,6,C
LR00523,7,O
LR00523,8,N
LR00523,9,C
LR00523,10,C
LR00523,11,O
LR00523,12,C
LR00523,13,C
LR00523,14,C
LR00523,15,S
LR00523,16,N
LR00523,17,C
LR00523,18,C
LR00523,19,C
LR00523,20,C
LR00523,21,C
LR00523,22,C
LR00523,23,S
LR00523,24,C
LR00523,25,N
LR00523,26,C
LR00523,27,C
LR00523,28,C
LR00523,29,C
LR00524,0,C
LR00524,1,C
LR00524,2,O
LR00524,3,N
LR00524,4,C
LR00524,5,C
LR00524,6,C
LR00524,7,S
LR00524,8,N
LR00524,9,C
LR00524,10,C
LR00524,11,O
LR00524,12,C
LR00524,13,C
LR00524,14,C
LR00524,15,O
LR00524,16,N
LR00524,17,C
LR00524,18,C
LR00524,19,C
LR00524,20,C
LR00524,21,C
LR00524,22,C
LR00524,23,S
LR00524,24,C
LR00524,25,N
LR00524,26,C
LR00524,27,C
LR00524,28,C
LR00524,29,C
LR00525,0,C
LR00525,1,C
LR00525,2,O
LR00525,3,N
LR00525,4,C
LR00525,5,C
LR00525,6,C
LR00525,7,S
LR00525,8,N
LR00525,9,C
LR00525,10,C
LR00525,11,O
LR00525,12,C
LR00525,13,C
LR00525,14,C
LR00525,15,S
LR00525,16,N
LR00525,17,C
LR00525,18,C
LR00525,19,C
LR00525,20,C
LR00525,21,C
LR00525,22,C
LR00525,23,S
LR00525,24,C
LR00525,25,N
LR00525,26,C
LR00525,27,C
LR00525,28,C
LR00525,29,C
LR00526,0,C
LR00526,1,C
LR00526,2,O
LR00526,3,N
LR00526,4,C
LR00526,5,C
LR00526,6,O
LR00526,7,N
LR00526,8,C
LR00526,9,C
LR00526,10,O
LR00526,11,C
LR00526,12,F
LR00526,13,C
LR00526,14,C
LR00526,15,O
LR00526,16,N
LR00526,17,C
LR00526,18,C
LR00526,19,C
LR00526,20,C
LR00526,21,C
LR00526,22,C
LR00526,23,S
LR00526,24,C
LR00526,25,N
LR00526,26,C
LR00526,27,C
LR00526,28,C
LR00526,29,C
LR00526,30,C
LR00526,31,C
LR00526,32,C
LR00526,33,C
LR00527,0,C
LR00527,1,C
LR00527,2,O
LR00527,3,N
LR00527,4,C
LR00527,5,C
LR00527,6,O
LR00527,7,N
LR00527,8,C
LR00527,9,C
LR00527,10,O
LR00527,11,C
LR00527,12,F
LR00527,13,C
LR00527,14,C
LR00527,15,O
LR00527,16,N
LR00527,17,C
LR00527,18,C
LR00527,19,C
LR00527,20,C
LR00527,21,C
LR00527,22,C
LR00527,23,S
LR00527,24,C
LR00527,25,N
LR00527,26,C
LR00527,27,C
LR00527,28,C
LR00527,29,C
LR00527,30,C
LR00527,31,C
LR00527,32,C
LR00527,33,C
LR00528,0,O
LR00528,1,C
LR00528,2,C
LR00528,3,C
LR00528,4,C
LR00528,5,C
LR00528,6,N
LR00528,7,C
LR00528,8,C
LR00528,9,C
LR00528,10,C
LR00528,11,C
LR00528,12,C
LR00529,0,C
LR00529,1,N
LR00529,2,C
LR00529,3,O
LR00529,4,C
LR00529,5,C
LR00529,6,N
LR00529,7,C
LR00529,8,O
LR00529,9,C
LR00529,10,C
LR00529,11,C
LR00529,12,O
LR00529,13,C
LR00529,14,N
LR00529,15,C
LR00529,16,O
LR00529,17,C
LR00529,18,N
LR00529,19,C
LR00529,20,O
LR00529,21,C
LR00529,22,F
LR00529,23,C
LR00529,24,C
LR00529,25,C
LR00529,26,C
LR00529,27,C
LR00529,28,C
LR00529,29,C
LR00529,30,C
LR00529,31,C
LR00529,32,C
LR00529,33,C
LR00529,34,S
LR00529,35,C
LR00529,36,N
LR00529,37,C
LR00529,38,C
LR00529,39,C
LR00529,40,C
LR00530,0,C
LR00530,1,O
LR00530,2,C
LR00530,3,C
LR00530,4,O
LR00530,5,C
LR00530,6,C
LR00530,7,C
LR00530,8,Cl
LR00530,9,C
LR00530,10,C
LR00530,11,C
LR00530,12,C
LR00530,13,C
LR00530,14,N
LR00530,15,C
LR00530,16,O
LR00530,17,C
LR00530,18,C
LR00530,19,C
LR00530,20,O
LR00530,21,C
LR00530,22,N
LR00530,23,C
LR00530,24,O
LR00530,25,C
LR00530,26,C
LR00530,27,C
LR00530,28,C
LR00530,29,C
LR00530,30,C
LR00530,31,C
LR00530,32,C
LR00530,33,N
LR00530,34,O
LR00531,0,C
LR00531,1,O
LR00531,2,C
LR00531,3,C
LR00531,4,O
LR00531,5,C
LR00531,6,C
LR00531,7,C
LR00531,8,C
LR00531,9,S
LR00531,10,C
LR00531,11,N
LR00531,12,C
LR00531,13,C
LR00531,14,C
LR00531,15,C
LR00531,16,C
LR00531,17,C
LR00531,18,C
LR00531,19,N
LR00531,20,C
LR00531,21,O
LR00531,22,C
LR00531,23,C
LR00531,24,C
LR00531,25,O
LR00531,26,C
LR00531,27,N
LR00531,28,C
LR00531,29,O
LR00531,30,C
LR00531,31,C
LR00531,32,C
LR00531,33,C
LR00531,34,C
LR00531,35,C
LR00531,36,C
LR00531,37,C
LR00531,38,N
LR00531,39,O
LR00532,0,C
LR00532,1,O
LR00532,2,C
LR00532,3,C
LR00532,4,O
LR00532,5,C
LR00532,6,C
LR00532,7,C
LR00532,8,C
LR00532,9,S
LR00532,10,C
LR00532,11,N
LR00532,12,C
LR00532,13,C
LR00532,14,C
LR00532,15,C
LR00532,16,C
LR00532,17,C
LR00532,18,N
LR00532,19,C
LR00532,20,O
LR00532,21,C
LR00532,22,C
LR00532,23,C
LR00532,24,O
LR00532,25,C
LR00532,26,N
LR00532,27,C
LR00532,28,O
LR00532,29,C
LR00532,30,C
LR00532,31,C
LR00532,32,C
LR00532,33,C
LR00532,34,C
LR00532,35,C
LR00532,36,C
LR00532,37,N
LR00532,38,O
LR00533,0,C
LR00533,1,C
LR00533,2,C
LR00533,3,C
LR00533,4,C
LR00533,5,C
LR00533,6,C
LR00533,7,C
LR00533,8,C
LR00533,9,O
LR00533,10,N
LR00533,11,C
LR00533,12,C
LR00533,13,O
LR00533,14,C
LR00533,15,C
LR00533,16,C
LR00533,17,N
LR00533,18,O
LR00533,19,C
LR00533,20,C
LR00533,21,C
LR00533,22,C
LR00533,23,C
LR00533,24,C
LR00533,25,C
LR00533,26,S
LR00533,27,C
LR00533,28,N
LR00533,29,C
LR00533,30,C
LR00533,31,C
LR00533,32,C
LR00533,33,N
LR00533,34,O
LR00533,35,N
LR00534,0,C
LR00534,1,C
LR00534,2,C
LR00534,3,C
LR00534,4,C
LR00534,5,C
LR00534,6,C
LR00534,7,C
LR00534,8,C
LR00534,9,O
LR00534,10,N
LR00534,11,C
LR00534,12,C
LR00534,13,O
LR00534,14,C
LR00534,15,C
LR00534,16,C
LR00534,17,O
LR00534,18,N
LR00534,19,O
LR00534,20,C
LR00534,21,C
LR00534,22,C
LR00534,23,C
LR00534,24,C
LR00534,25,S
LR00534,26,C
LR00534,27,N
LR00534,28,C
LR00534,29,C
LR00534,30,C
LR00534,31,C
LR00534,32,O
LR00534,33,N
LR00535,0,C
LR00535,1,C
LR00535,2,N
LR00535,3,C
LR00535,4,S
LR00535,5,C
LR00535,6,C
LR00535,7,C
LR00535,8,C
LR00535,9,C
LR00535,10,C
LR00535,11,C
LR00535,12,C
LR00535,13,N
LR00535,14,C
LR00535,15,O
LR00535,16,C
LR00535,17,C
LR00535,18,C
LR00535,19,O
LR00535,20,C
LR00535,21,N
LR00535,22,C
LR00535,23,O
LR00535,24,C
LR00535,25,N
LR00535,26,C
LR00535,27,O
LR00535,28,C
LR00535,29,F
LR00535,30,C
LR00535,31,C
LR00535,32,C
LR00535,33,C
LR00535,34,C
LR00535,35,C
LR00535,36,C
LR00535,37,C
LR00535,38,C
LR00535,39,F
LR00536,0,C
LR00536,1,C
LR00536,2,C
LR00536,3,C
LR00536,4,C
LR00536,5,S
LR00536,6,C
LR00536,7,N
LR00536,8,C
LR00536,9,C
LR00536,10,C
LR00536,11,C
LR00536,12,C
LR00536,13,C
LR00536,14,C
LR00536,15,N
LR00536,16,C
LR00536,17,O
LR00536,18,C
LR00536,19,C
LR00536,20,C
LR00536,21,O
LR00536,22,C
LR00536,23,N
LR00536,24,C
LR00536,25,O
LR00536,26,C
LR00536,27,N
LR00536,28,C
LR00536,29,O
LR00536,30,C
LR00536,31,F
LR00536,32,C
LR00536,33,C
LR00536,34,C
LR00536,35,C
LR00536,36,C
LR00536,37,C
LR00537,0,C
LR00537,1,O
LR00537,2,C
LR00537,3,C
LR00537,4,C
LR00537,5,C
LR00537,6,S
LR00537,7,C
LR00537,8,N
LR00537,9,C
LR00537,10,C
LR00537,11,C
LR00537,12,F
LR00537,13,C
LR00537,14,C
LR00537,15,C
LR00537,16,C
LR00537,17,N
LR00537,18,C
LR00537,19,O
LR00537,20,C
LR00537,21,C
LR00537,22,C
LR00537,23,O
LR00537,24,C
LR00537,25,N
LR00537,26,C
LR00537,27,O
LR00537,28,C
LR00537,29,N
LR00537,30,C
LR00537,31,O
LR00537,32,C
LR00537,33,F
LR00537,34,C
LR00537,35,C
LR00537,36,C
LR00537,37,C
LR00537,38,C
LR00537,39,C
LR00538,0,C
LR00538,1,C
LR00538,2,N
LR00538,3,C
LR00538,4,S
LR00538,5,C
LR00538,6,C
LR00538,7,C
LR00538,8,C
LR00538,9,C
LR00538,10,C
LR00538,11,N
LR00538,12,C
LR00538,13,O
LR00538,14,C
LR00538,15,C
LR00538,16,C
LR00538,17,O
LR00538,18,C
LR00538,19,N
LR00538,20,C
LR00538,21,C
LR00538,22,C
LR00538,23,C
LR00538,24,C
LR00538,25,N
LR00538,26,C
LR00538,27,O
LR00538,28,C
LR00538,29,C
LR00539,0,O
LR00539,1,C
LR00539,2,Re
LR00539,3,O
LR00539,4,C
LR00539,5,O
LR00539,6,C
LR00539,7,O
LR00539,8,N
LR00539,9,C
LR00539,10,C
LR00539,11,N
LR00539,12,C
LR00540,0,O
LR00540,1,C
LR00540,2,Re
LR00540,3,C
LR00540,4,O
LR00540,5,C
LR00540,6,O
LR00540,7,N
LR00540,8,C
LR00540,9,C
LR00540,10,N
LR00540,11,C
LR00540,12,N
LR00540,13,C
LR00540,14,C
LR00540,15,N
LR00540,16,C
LR00541,0,C
LR00541,1,O
LR00541,2,C
LR00541,3,C
LR00541,4,O
LR00541,5,C
LR00541,6,C
LR00541,7,O
LR00541,8,C
LR00541,9,C
LR00541,10,C
LR00541,11,C
LR00541,12,C
LR00541,13,C
LR00541,14,C
LR00541,15,C
LR00541,16,O
LR00541,17,N
LR00541,18,C
LR00541,19,C
LR00541,20,O
LR00541,21,C
LR00541,22,C
LR00541,23,C
LR00541,24,O
LR00541,25,N
LR00541,26,C
LR00541,27,C
LR00541,28,C
LR00541,29,C
LR00541,30,C
LR00541,31,C
LR00541,32,C
LR00541,33,S
LR00541,34,C
LR00541,35,N
LR00541,36,C
LR00541,37,C
LR00541,38,C
LR00541,39,C
LR00541,40,O
LR00541,41,N
LR00542,0,C
LR00542,1,C
LR00542,2,N
LR00542,3,C
LR00542,4,S
LR00542,5,C
LR00542,6,C
LR00542,7,C
LR00542,8,C
LR00542,9,C
LR00542,10,C
LR00542,11,N
LR00542,12,C
LR00542,13,O
LR00542,14,C
LR00542,15,C
LR00542,16,C
LR00542,17,O
LR00542,18,C
LR00542,19,N
LR00542,20,C
LR00542,21,O
LR00542,22,C
LR00542,23,N
LR00542,24,C
LR00542,25,C
LR00542,26,O
LR00542,27,C
LR00542,28,C
LR00542,29,C
LR00542,30,C
LR00542,31,C
LR00542,32,C
LR00543,0,C
LR00543,1,C
LR00543,2,N
LR00543,3,C
LR00543,4,S
LR00543,5,C
LR00543,6,C
LR00543,7,C
LR00543,8,C
LR00543,9,C
LR00543,10,C
LR00543,11,N
LR00543,12,C
LR00543,13,O
LR00543,14,C
LR00543,15,C
LR00543,16,C
LR00543,17,O
LR00543,18,C
LR00543,19,N
LR00543,20,C
LR00543,21,O
LR00543,22,C
LR00543,23,N
LR00543,24,C
LR00543,25,C
LR00543,26,C
LR00543,27,C
LR00543,28,C
LR00543,29,N
LR00543,30,N
LR00543,31,C
LR00543,32,C
LR00543,33,C
LR00543,34,C
LR00543,35,C
LR00543,36,C
LR00544,0,C
LR00544,1,C
LR00544,2,N
LR00544,3,C
LR00544,4,S
LR00544,5,C
LR00544,6,C
LR00544,7,C
LR00544,8,C
LR00544,9,C
LR00544,10,C
LR00544,11,N
LR00544,12,C
LR00544,13,O
LR00544,14,C
LR00544,15,C
LR00544,16,C
LR00544,17,O
LR00544,18,C
LR00544,19,N
LR00544,20,C
LR00544,21,O
LR00544,22,C
LR00544,23,N
LR00544,24,C
LR00544,25,O
LR00544,26,C
LR00544,27,F
LR00544,28,C
LR00544,29,C
LR00544,30,C
LR00544,31,C
LR00544,32,C
LR00544,33,S
LR00544,34,C
LR00544,35,C
LR00544,36,C
LR00544,37,C
LR00544,38,C
LR00544,39,C
LR00544,40,N
LR00544,41,C
LR00544,42,C
LR00544,43,O
LR00544,44,C
LR00544,45,C
LR00544,46,C
LR00544,47,C
LR00544,48,C
LR00544,49,C
LR00545,0,C
LR00545,1,C
LR00545,2,N
LR00545,3,C
LR00545,4,S
LR00545,5,C
LR00545,6,C
LR00545,7,C
LR00545,8,C
LR00545,9,C
LR00545,10,C
LR00545,11,N
LR00545,12,C
LR00545,13,O
LR00545,14,C
LR00545,15,C
LR00545,16,C
LR00545,17,O
LR00545,18,C
LR00545,19,N
LR00545,20,C
LR00545,21,O
LR00545,22,C
LR00545,23,N
LR00545,24,C
LR00545,25,O
LR00545,26,C
LR00545,27,F
LR00545,28,C
LR00545,29,C
LR00545,30,C
LR00545,31,C
LR00545,32,C
LR00545,33,S
LR00545,34,C
LR00545,35,C
LR00545,36,C
LR00545,37,C
LR00545,38,C
LR00545,39,C
LR00545,40,N
LR00545,41,C
LR00545,42,C
LR00545,43,O
LR00545,44,C
LR00545,45,C
LR00545,46,C
LR00545,47,C
LR00545,48,C
LR00545,49,C
LR00546,0,C
LR00546,1,C
LR00546,2,C
LR00546,3,N
LR00546,4,C
LR00546,5,O
LR00546,6,C
LR00546,7,N
LR00546,8,C
LR00546,9,C
LR00546,10,N
LR00546,11,C
LR00546,12,C
LR00546,13,N
LR00546,14,C
LR00546,15,C
LR00546,16,C
LR00546,17,C
LR00546,18,C
LR00546,19,C
LR00546,20,C
LR00546,21,O
LR00546,22,C
LR00546,23,C
LR00546,24,C
LR00546,25,N
LR00546,26,C
LR00546,27,C
LR00546,28,C
LR00546,29,C
LR00546,30,N
LR00546,31,C
LR00546,32,C
LR00546,33,C
LR00546,34,C
LR00546,35,C
LR00546,36,C
LR00546,37,N
LR00546,38,O
LR00546,39,C
LR00546,40,C
LR00546,41,C
LR00546,42,C
LR00546,43,C
LR00546,44,C
LR00546,45,C
LR00547,0,C
LR00547,1,C
LR00547,2,C
LR00547,3,C
LR00547,4,N
LR00547,5,C
LR00547,6,O
LR00547,7,C
LR00547,8,N
LR00547,9,C
LR00547,10,C
LR00547,11,N
LR00547,12,C
LR00547,13,C
LR00547,14,N
LR00547,15,C
LR00547,16,C
LR00547,17,C
LR00547,18,C
LR00547,19,C
LR00547,20,C
LR00547,21,C
LR00547,22,O
LR00547,23,C
LR00547,24,C
LR00547,25,C
LR00547,26,N
LR00547,27,C
LR00547,28,C
LR00547,29,C
LR00547,30,C
LR00547,31,N
LR00547,32,C
LR00547,33,C
LR00547,34,C
LR00547,35,C
LR00547,36,C
LR00547,37,C
LR00547,38,N
LR00547,39,O
LR00547,40,C
LR00547,41,C
LR00547,42,C
LR00547,43,C
LR00547,44,C
LR00547,45,C
LR00547,46,C
LR00548,0,O
LR00548,1,C
LR00548,2,Re
LR00548,3,O
LR00548,4,C
LR00548,5,O
LR00548,6,C
LR00548,7,O
LR00548,8,N
LR00548,9,C
LR00548,10,C
LR00548,11,N
LR00548,12,C
LR00549,0,O
LR00549,1,C
LR00549,2,Re
LR00549,3,C
LR00549,4,O
LR00549,5,C
LR00549,6,O
LR00549,7,N
LR00549,8,C
LR00549,9,C
LR00549,10,N
LR00549,11,C
LR00549,12,N
LR00549,13,C
LR00549,14,C
LR00549,15,N
LR00549,16,C
LR00550,0,C
LR00550,1,C
LR00550,2,C
LR00550,3,O
LR00550,4,N
LR00550,5,C
LR00550,6,C
LR00550,7,C
LR00550,8,O
LR00550,9,C
LR00550,10,C
LR00550,11,C
LR00550,12,N
LR00550,13,N
LR00550,14,C
LR00550,15,C
LR00550,16,C
LR00550,17,C
LR00550,18,C
LR00550,19,S
LR00550,20,O
LR00550,21,O
LR00550,22,N
LR00550,23,C
LR00550,24,C
LR00551,0,C
LR00551,1,C
LR00551,2,C
LR00551,3,N
LR00551,4,C
LR00551,5,C
LR00551,6,N
LR00551,7,C
LR00551,8,C
LR00551,9,C
LR00551,10,C
LR00551,11,C
LR00551,12,C
LR00551,13,C
LR00551,14,F
LR00551,15,C
LR00551,16,C
LR00552,0,C
LR00552,1,C
LR00552,2,N
LR00552,3,C
LR00552,4,S
LR00552,5,C
LR00552,6,C
LR00552,7,C
LR00552,8,C
LR00552,9,C
LR00552,10,C
LR00552,11,C
LR00552,12,N
LR00552,13,C
LR00552,14,O
LR00552,15,C
LR00552,16,C
LR00552,17,C
LR00552,18,O
LR00552,19,C
LR00552,20,N
LR00552,21,C
LR00552,22,O
LR00552,23,C
LR00552,24,N
LR00552,25,C
LR00552,26,O
LR00552,27,C
LR00552,28,F
LR00552,29,C
LR00552,30,C
LR00552,31,C
LR00552,32,C
LR00552,33,C
LR00552,34,C
LR00552,35,C
LR00552,36,C
LR00553,0,C
LR00553,1,C
LR00553,2,N
LR00553,3,C
LR00553,4,S
LR00553,5,C
LR00553,6,C
LR00553,7,C
LR00553,8,C
LR00553,9,C
LR00553,10,C
LR00553,11,C
LR00553,12,N
LR00553,13,C
LR00553,14,O
LR00553,15,C
LR00553,16,C
LR00553,17,C
LR00553,18,O
LR00553,19,C
LR00553,20,N
LR00553,21,C
LR00553,22,O
LR00553,23,C
LR00553,24,C
LR00553,25,C
LR00553,26,C
LR00553,27,C
LR00553,28,N
LR00553,29,C
LR00553,30,O
LR00553,31,C
LR00553,32,F
LR00553,33,C
LR00553,34,C
LR00553,35,C
LR00553,36,C
LR00554,0,C
LR00554,1,N
LR00554,2,C
LR00554,3,C
LR00554,4,C
LR00554,5,O
LR00554,6,N
LR00554,7,C
LR00554,8,C
LR00554,9,O
LR00554,10,N
LR00554,11,C
LR00554,12,C
LR00554,13,C
LR00554,14,C
LR00554,15,C
LR00554,16,O
LR00554,17,N
LR00554,18,C
LR00554,19,C
LR00554,20,C
LR00554,21,C
LR00554,22,C
LR00554,23,C
LR00554,24,C
LR00554,25,C
LR00554,26,C
LR00554,27,C
LR00554,28,C
LR00554,29,C
LR00554,30,C
LR00554,31,C
LR00555,0,C
LR00555,1,N
LR00555,2,C
LR00555,3,C
LR00555,4,C
LR00555,5,O
LR00555,6,N
LR00555,7,C
LR00555,8,C
LR00555,9,O
LR00555,10,N
LR00555,11,C
LR00555,12,C
LR00555,13,O
LR00555,14,C
LR00555,15,C
LR00555,16,C
LR00555,17,C
LR00555,18,C
LR00555,19,C
LR00555,20,C
LR00555,21,C
LR00555,22,C
LR00555,23,O
LR00555,24,N
LR00555,25,C
LR00555,26,C
LR00555,27,C
LR00555,28,C
LR00555,29,C
LR00555,30,C
LR00555,31,C
LR00555,32,C
LR00555,33,C
LR00555,34,C
LR00555,35,C
LR00555,36,C
LR00555,37,C
LR00555,38,C
LR00556,0,C
LR00556,1,C
LR00556,2,C
LR00556,3,N
LR00556,4,C
LR00556,5,C
LR00556,6,O
LR00556,7,N
LR00556,8,C
LR00556,9,C
LR00556,10,C
LR00556,11,C
LR00556,12,C
LR00556,13,C
LR00556,14,C
LR00556,15,C
LR00556,16,C
LR00556,17,C
LR00556,18,O
LR00556,19,N
LR00556,20,C
LR00556,21,C
LR00556,22,C
LR00556,23,C
LR00556,24,C
LR00556,25,C
LR00556,26,C
LR00556,27,C
LR00556,28,C
LR00556,29,C
LR00556,30,C
LR00556,31,C
LR00556,32,C
LR00556,33,N
LR00556,34,C
LR00556,35,O
LR00557,0,C
LR00557,1,C
LR00557,2,N
LR00557,3,C
LR00557,4,N
LR00557,5,C
LR00557,6,C
LR00557,7,O
LR00557,8,N
LR00557,9,C
LR00557,10,C
LR00557,11,C
LR00557,12,C
LR00557,13,C
LR00557,14,O
LR00557,15,N
LR00557,16,C
LR00557,17,C
LR00557,18,C
LR00557,19,C
LR00557,20,N
LR00557,21,C
LR00557,22,C
LR00557,23,C
LR00557,24,C
LR00557,25,C
LR00557,26,C
LR00557,27,C
LR00557,28,O
LR00557,29,O
LR00557,30,C
LR00557,31,O
LR00558,0,C
LR00558,1,C
LR00558,2,C
LR00558,3,N
LR00558,4,C
LR00558,5,O
LR00558,6,N
LR00558,7,C
LR00558,8,C
LR00558,9,C
LR00558,10,O
LR00558,11,C
LR00558,12,C
LR00558,13,C
LR00558,14,C
LR00558,15,C
LR00558,16,C
LR00558,17,C
LR00558,18,O
LR00558,19,N
LR00558,20,C
LR00558,21,C
LR00558,22,C
LR00558,23,C
LR00558,24,C
LR00558,25,C
LR00558,26,C
LR00558,27,C
LR00558,28,C
LR00558,29,C
LR00558,30,C
LR00558,31,C
LR00558,32,C
LR00558,33,N
LR00558,34,C
LR00558,35,O
LR00559,0,C
LR00559,1,C
LR00559,2,C
LR00559,3,N
LR00559,4,C
LR00559,5,O
LR00559,6,N
LR00559,7,C
LR00559,8,C
LR00559,9,O
LR00559,10,N
LR00559,11,C
LR00559,12,C
LR00559,13,C
LR00559,14,C
LR00559,15,C
LR00559,16,N
LR00559,17,C
LR00559,18,C
LR00559,19,C
LR00559,20,C
LR00559,21,O
LR00559,22,N
LR00559,23,C
LR00559,24,C
LR00559,25,C
LR00559,26,C
LR00559,27,C
LR00559,28,C
LR00559,29,C
LR00559,30,C
LR00559,31,C
LR00559,32,C
LR00559,33,C
LR00559,34,C
LR00559,35,C
LR00560,0,C
LR00560,1,C
LR00560,2,C
LR00560,3,N
LR00560,4,C
LR00560,5,O
LR00560,6,N
LR00560,7,C
LR00560,8,C
LR00560,9,C
LR00560,10,O
LR00560,11,C
LR00560,12,C
LR00560,13,C
LR00560,14,C
LR00560,15,C
LR00560,16,C
LR00560,17,C
LR00560,18,O
LR00560,19,N
LR00560,20,C
LR00560,21,C
LR00560,22,C
LR00560,23,C
LR00560,24,C
LR00560,25,C
LR00560,26,C
LR00560,27,C
LR00560,28,C
LR00560,29,C
LR00560,30,C
LR00560,31,C
LR00560,32,C
LR00560,33,N
LR00560,34,C
LR00560,35,O
LR00561,0,C
LR00561,1,C
LR00561,2,C
LR00561,3,N
LR00561,4,C
LR00561,5,O
LR00561,6,N
LR00561,7,C
LR00561,8,C
LR00561,9,O
LR00561,10,N
LR00561,11,C
LR00561,12,C
LR00561,13,C
LR00561,14,C
LR00561,15,C
LR00561,16,C
LR00561,17,N
LR00561,18,C
LR00561,19,C
LR00561,20,C
LR00561,21,C
LR00561,22,O
LR00561,23,N
LR00561,24,C
LR00561,25,C
LR00561,26,C
LR00561,27,C
LR00561,28,C
LR00561,29,C
LR00561,30,C
LR00561,31,C
LR00561,32,C
LR00561,33,C
LR00561,34,C
LR00561,35,C
LR00561,36,C
LR00562,0,C
LR00562,1,N
LR00562,2,C
LR00562,3,C
LR00562,4,C
LR00562,5,O
LR00562,6,N
LR00562,7,C
LR00562,8,C
LR00562,9,C
LR00562,10,C
LR00562,11,C
LR00562,12,C
LR00562,13,C
LR00562,14,C
LR00562,15,O
LR00562,16,N
LR00562,17,C
LR00562,18,C
LR00562,19,C
LR00562,20,C
LR00562,21,C
LR00562,22,C
LR00562,23,O
LR00562,24,N
LR00562,25,C
LR00562,26,C
LR00562,27,C
LR00562,28,C
LR00562,29,C
LR00562,30,C
LR00562,31,C
LR00562,32,N
LR00562,33,C
LR00562,34,C
LR00562,35,C
LR00562,36,N
LR00563,0,C
LR00563,1,C
LR00563,2,O
LR00563,3,C
LR00563,4,C
LR00563,5,C
